nom_hotel,annee,mois,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,nombre_categories_mois_f_b,nombre_categories_mois_n_f_b,pct_categories_mois_f_b,pct_categories_mois_n_f_b,nombre_mois,premier_mois,dernier_mois,mois_actifs,mois_manquants,cat_f_b_nombre_ventes,cat_nan_nombre_ventes,cat_n_f_b_nombre_ventes,cat_f_b_montant_ventes,cat_nan_montant_ventes,cat_n_f_b_montant_ventes,cat_f_b_nombre_paniers,cat_nan_nombre_paniers,cat_n_f_b_nombre_paniers,cat_f_b_nombre_produits,cat_nan_nombre_produits,cat_n_f_b_nombre_produits,sous_cat_ref_nombre_ventes,sous_cat_accessoires_nombre_ventes,sous_cat_alcool_nombre_ventes,sous_cat_cosmetique_nombre_ventes,sous_cat_food_salee_nombre_ventes,sous_cat_food_sucree_nombre_ventes,sous_cat_jeux_enfants_nombre_ventes,sous_cat_pap_nombre_ventes,sous_cat_sans_alcool_nombre_ventes,sous_cat_sos_nombre_ventes,sous_cat_souvenirs_nombre_ventes,sous_cat_nan_nombre_ventes,sous_cat_ref_montant_ventes,sous_cat_accessoires_montant_ventes,sous_cat_alcool_montant_ventes,sous_cat_cosmetique_montant_ventes,sous_cat_food_salee_montant_ventes,sous_cat_food_sucree_montant_ventes,sous_cat_jeux_enfants_montant_ventes,sous_cat_pap_montant_ventes,sous_cat_sans_alcool_montant_ventes,sous_cat_sos_montant_ventes,sous_cat_souvenirs_montant_ventes,sous_cat_nan_montant_ventes,sous_cat_ref_nombre_paniers,sous_cat_accessoires_nombre_paniers,sous_cat_alcool_nombre_paniers,sous_cat_cosmetique_nombre_paniers,sous_cat_food_salee_nombre_paniers,sous_cat_food_sucree_nombre_paniers,sous_cat_jeux_enfants_nombre_paniers,sous_cat_pap_nombre_paniers,sous_cat_sans_alcool_nombre_paniers,sous_cat_sos_nombre_paniers,sous_cat_souvenirs_nombre_paniers,sous_cat_nan_nombre_paniers,sous_cat_ref_nombre_produits,sous_cat_accessoires_nombre_produits,sous_cat_alcool_nombre_produits,sous_cat_cosmetique_nombre_produits,sous_cat_food_salee_nombre_produits,sous_cat_food_sucree_nombre_produits,sous_cat_jeux_enfants_nombre_produits,sous_cat_pap_nombre_produits,sous_cat_sans_alcool_nombre_produits,sous_cat_sos_nombre_produits,sous_cat_souvenirs_nombre_produits,sous_cat_nan_nombre_produits,heure_0_nombre_ventes,heure_1_nombre_ventes,heure_2_nombre_ventes,heure_3_nombre_ventes,heure_4_nombre_ventes,heure_5_nombre_ventes,heure_6_nombre_ventes,heure_7_nombre_ventes,heure_8_nombre_ventes,heure_9_nombre_ventes,heure_10_nombre_ventes,heure_11_nombre_ventes,heure_12_nombre_ventes,heure_13_nombre_ventes,heure_14_nombre_ventes,heure_15_nombre_ventes,heure_16_nombre_ventes,heure_17_nombre_ventes,heure_18_nombre_ventes,heure_19_nombre_ventes,heure_20_nombre_ventes,heure_21_nombre_ventes,heure_22_nombre_ventes,heure_23_nombre_ventes,heure_0_montant_ventes,heure_1_montant_ventes,heure_2_montant_ventes,heure_3_montant_ventes,heure_4_montant_ventes,heure_5_montant_ventes,heure_6_montant_ventes,heure_7_montant_ventes,heure_8_montant_ventes,heure_9_montant_ventes,heure_10_montant_ventes,heure_11_montant_ventes,heure_12_montant_ventes,heure_13_montant_ventes,heure_14_montant_ventes,heure_15_montant_ventes,heure_16_montant_ventes,heure_17_montant_ventes,heure_18_montant_ventes,heure_19_montant_ventes,heure_20_montant_ventes,heure_21_montant_ventes,heure_22_montant_ventes,heure_23_montant_ventes,heure_0_nombre_paniers,heure_1_nombre_paniers,heure_2_nombre_paniers,heure_3_nombre_paniers,heure_4_nombre_paniers,heure_5_nombre_paniers,heure_6_nombre_paniers,heure_7_nombre_paniers,heure_8_nombre_paniers,heure_9_nombre_paniers,heure_10_nombre_paniers,heure_11_nombre_paniers,heure_12_nombre_paniers,heure_13_nombre_paniers,heure_14_nombre_paniers,heure_15_nombre_paniers,heure_16_nombre_paniers,heure_17_nombre_paniers,heure_18_nombre_paniers,heure_19_nombre_paniers,heure_20_nombre_paniers,heure_21_nombre_paniers,heure_22_nombre_paniers,heure_23_nombre_paniers,heure_0_nombre_produits,heure_1_nombre_produits,heure_2_nombre_produits,heure_3_nombre_produits,heure_4_nombre_produits,heure_5_nombre_produits,heure_6_nombre_produits,heure_7_nombre_produits,heure_8_nombre_produits,heure_9_nombre_produits,heure_10_nombre_produits,heure_11_nombre_produits,heure_12_nombre_produits,heure_13_nombre_produits,heure_14_nombre_produits,heure_15_nombre_produits,heure_16_nombre_produits,heure_17_nombre_produits,heure_18_nombre_produits,heure_19_nombre_produits,heure_20_nombre_produits,heure_21_nombre_produits,heure_22_nombre_produits,heure_23_nombre_produits,weekend_0_nombre_ventes,weekend_1_nombre_ventes,weekend_0_montant_ventes,weekend_1_montant_ventes,weekend_0_nombre_paniers,weekend_1_nombre_paniers,weekend_0_nombre_produits,weekend_1_nombre_produits,holiday_0_nombre_ventes,holiday_1_nombre_ventes,holiday_0_montant_ventes,holiday_1_montant_ventes,holiday_0_nombre_paniers,holiday_1_nombre_paniers,holiday_0_nombre_produits,holiday_1_nombre_produits,hotel_code
Ibis budget Nice,2023,11,1.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,4,8,11,4,8,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,H2075
Ibis budget Nice,2023,12,23.5,253.0,20.0,11.5,0.0,2.75,0.0,1.0,4,8,11,4,8,0.0,0.0,23.5,0.0,0.0,253.0,0.0,0.0,20.25,0.0,0.0,11.5,0.0,16.25,0.0,1.0,0.0,0.0,0.0,5.75,0.0,0.5,0.0,0.0,0.0,182.5,0.0,10.0,0.0,0.0,0.0,56.5,0.0,4.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,5.75,0.0,0.5,0.0,0.0,0.0,7.0,0.0,0.5,0.0,0.0,0.0,3.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.5,3.5,2.25,1.75,1.75,2.0,2.5,3.5,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,22.5,24.75,35.0,23.0,16.0,20.75,29.25,26.0,30.0,9.75,6.25,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,2.25,3.5,2.0,1.5,1.75,1.25,2.25,2.5,1.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,2.25,3.25,2.25,1.75,1.5,1.25,2.25,2.75,1.0,0.5,0.25,0.0,0.0,15.0,8.5,160.75,92.25,12.25,8.0,9.25,6.25,23.25,0.25,249.75,3.25,20.0,0.25,11.5,0.25,H2075
Ibis budget Nice,2024,1,169.0,535.6099999999999,109.7,27.6,1.9,2.9,0.3588095238095238,0.6411904761904762,10,3,12,10,2,152.0,0.0,17.0,352.84999999999997,0.0,182.76,105.3,0.0,15.5,16.5,0.0,11.1,0.0,11.1,0.0,0.9,10.6,7.3,0.7,3.6,134.1,0.7,0.0,0.0,0.0,115.96,0.0,8.9,24.7,13.45,12.6,36.5,314.7,8.8,0.0,0.0,0.0,10.0,0.0,0.9,9.0,5.7,0.7,3.3,90.6,0.6,0.0,0.0,0.0,7.0,0.0,0.6,2.6,2.4,0.3,2.8,11.5,0.4,0.0,0.0,16.9,11.8,7.4,6.2,3.9,1.6,2.0,0.9,2.1,2.4,4.0,5.6,7.7,7.5,6.4,7.1,6.2,8.8,9.5,6.7,9.1,8.0,10.6,16.6,39.96,27.120000000000005,16.060000000000002,14.38,8.66,3.7700000000000005,4.76,2.34,5.29,7.540000000000002,18.33,36.06,38.64,31.449999999999996,28.759999999999998,27.320000000000004,24.92,36.010000000000005,28.830000000000002,21.81,26.490000000000002,21.63,26.020000000000003,39.46,11.5,7.0,4.4,3.6,2.3,1.2,1.2,0.5,1.8,2.0,2.9,4.9,6.3,5.4,5.2,5.2,4.8,6.5,7.1,5.0,7.0,5.4,8.7,10.9,6.8,4.9,2.7,2.6,1.7,1.2,1.1,0.8,1.1,1.9,2.7,3.6,5.3,4.6,4.2,4.2,4.6,6.1,5.8,4.0,5.9,4.9,6.5,8.0,115.1,53.9,367.38,168.23,83.4,37.4,24.4,16.5,167.0,2.0,530.96,4.65,119.3,1.5,27.6,1.7,H2075
Ibis budget Nice,2024,2,169.0,535.6099999999999,109.7,27.6,1.9,2.9,0.3588095238095238,0.6411904761904762,10,3,12,10,2,152.0,0.0,17.0,352.84999999999997,0.0,182.76,105.3,0.0,15.5,16.5,0.0,11.1,0.0,11.1,0.0,0.9,10.6,7.3,0.7,3.6,134.1,0.7,0.0,0.0,0.0,115.96,0.0,8.9,24.7,13.45,12.6,36.5,314.7,8.8,0.0,0.0,0.0,10.0,0.0,0.9,9.0,5.7,0.7,3.3,90.6,0.6,0.0,0.0,0.0,7.0,0.0,0.6,2.6,2.4,0.3,2.8,11.5,0.4,0.0,0.0,16.9,11.8,7.4,6.2,3.9,1.6,2.0,0.9,2.1,2.4,4.0,5.6,7.7,7.5,6.4,7.1,6.2,8.8,9.5,6.7,9.1,8.0,10.6,16.6,39.96,27.120000000000005,16.060000000000002,14.38,8.66,3.7700000000000005,4.76,2.34,5.29,7.540000000000002,18.33,36.06,38.64,31.449999999999996,28.759999999999998,27.320000000000004,24.92,36.010000000000005,28.830000000000002,21.81,26.490000000000002,21.63,26.020000000000003,39.46,11.5,7.0,4.4,3.6,2.3,1.2,1.2,0.5,1.8,2.0,2.9,4.9,6.3,5.4,5.2,5.2,4.8,6.5,7.1,5.0,7.0,5.4,8.7,10.9,6.8,4.9,2.7,2.6,1.7,1.2,1.1,0.8,1.1,1.9,2.7,3.6,5.3,4.6,4.2,4.2,4.6,6.1,5.8,4.0,5.9,4.9,6.5,8.0,115.1,53.9,367.38,168.23,83.4,37.4,24.4,16.5,167.0,2.0,530.96,4.65,119.3,1.5,27.6,1.7,H2075
Ibis budget Nice,2024,3,2.0,16.0,2.0,2.0,0.0,1.0,0.0,1.0,10,3,12,10,2,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,16.0,0.0,2.0,0.0,2.0,0.0,H2075
Ibis budget Nice,2024,4,12.0,145.0,12.0,7.0,0.0,3.0,0.0,1.0,10,3,12,10,2,0.0,0.0,12.0,0.0,0.0,145.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,36.0,0.0,0.0,0.0,33.0,28.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,83.0,62.0,7.0,5.0,5.0,5.0,12.0,0.0,145.0,0.0,12.0,0.0,7.0,0.0,H2075
Ibis budget Nice,2024,5,53.0,270.8,44.0,24.0,1.0,2.0,0.3333333333333333,0.6666666666666666,10,3,12,10,2,36.0,0.0,17.0,87.80000000000001,0.0,183.0,30.0,0.0,15.0,8.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,86.0,87.80000000000001,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,7.0,2.0,4.0,3.0,3.0,3.0,2.0,0.0,5.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,34.3,32.0,50.9,19.0,13.100000000000001,8.100000000000001,17.4,13.7,14.5,0.0,29.1,4.4,15.700000000000001,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,6.0,2.0,4.0,2.0,3.0,3.0,2.0,0.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,7.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,3.0,1.0,3.0,1.0,40.0,13.0,207.5,63.3,34.0,11.0,20.0,7.0,53.0,0.0,270.8,0.0,45.0,0.0,24.0,0.0,H2075
Ibis budget Nice,2024,6,247.0,841.5,177.0,40.0,2.0,5.0,0.2857142857142857,0.7142857142857143,10,3,12,10,2,217.0,0.0,30.0,500.40000000000003,0.0,341.1,161.0,0.0,30.0,18.0,0.0,22.0,0.0,20.0,0.0,1.0,21.0,0.0,1.0,7.0,196.0,1.0,0.0,0.0,0.0,208.1,0.0,10.0,46.0,0.0,18.0,89.0,454.40000000000003,16.0,0.0,0.0,0.0,20.0,0.0,1.0,18.0,0.0,1.0,7.0,143.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,3.0,0.0,1.0,7.0,15.0,1.0,0.0,0.0,18.0,10.0,9.0,5.0,3.0,4.0,2.0,4.0,7.0,6.0,10.0,6.0,17.0,10.0,15.0,8.0,9.0,11.0,15.0,19.0,4.0,12.0,13.0,30.0,51.900000000000006,23.8,19.6,11.100000000000001,6.2,9.2,4.4,10.4,15.0,24.200000000000003,49.400000000000006,39.8,82.0,54.8,78.0,48.3,29.700000000000003,28.700000000000003,55.0,43.9,9.8,47.0,28.900000000000002,70.4,15.0,7.0,4.0,4.0,2.0,4.0,2.0,1.0,7.0,5.0,6.0,6.0,14.0,9.0,14.0,8.0,8.0,8.0,9.0,13.0,4.0,11.0,11.0,19.0,9.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,5.0,6.0,4.0,10.0,7.0,11.0,6.0,7.0,8.0,11.0,8.0,3.0,11.0,7.0,13.0,156.0,91.0,463.0,378.5,120.0,71.0,28.0,31.0,247.0,0.0,841.5,0.0,191.0,0.0,40.0,0.0,H2075
Ibis budget Nice,2024,7,338.0,1052.1,208.0,38.0,2.0,5.0,0.2857142857142857,0.7142857142857143,10,3,12,10,2,305.0,0.0,33.0,721.6,0.0,330.5,195.0,0.0,31.0,21.0,0.0,17.0,0.0,21.0,0.0,2.0,24.0,0.0,3.0,6.0,281.0,1.0,0.0,0.0,0.0,188.5,0.0,20.0,59.0,0.0,54.0,60.0,662.6,8.0,0.0,0.0,0.0,20.0,0.0,2.0,21.0,0.0,3.0,5.0,174.0,1.0,0.0,0.0,0.0,12.0,0.0,1.0,5.0,0.0,1.0,2.0,16.0,1.0,0.0,0.0,29.0,24.0,20.0,19.0,7.0,3.0,4.0,0.0,6.0,4.0,6.0,12.0,14.0,21.0,8.0,15.0,15.0,16.0,16.0,17.0,18.0,18.0,18.0,28.0,67.7,52.900000000000006,46.0,46.2,15.8,6.6000000000000005,10.100000000000001,0.0,16.6,8.600000000000001,18.8,73.3,69.7,88.1,28.700000000000003,52.7,50.0,62.900000000000006,45.7,95.8,43.5,44.300000000000004,43.400000000000006,64.7,21.0,11.0,13.0,8.0,6.0,2.0,2.0,0.0,5.0,3.0,4.0,12.0,13.0,16.0,5.0,7.0,10.0,13.0,11.0,12.0,10.0,8.0,15.0,19.0,12.0,8.0,8.0,6.0,5.0,1.0,3.0,0.0,4.0,2.0,5.0,10.0,10.0,12.0,5.0,7.0,10.0,13.0,6.0,9.0,11.0,9.0,9.0,10.0,253.0,85.0,822.7,229.4,175.0,51.0,38.0,20.0,332.0,6.0,1038.3000000000002,13.8,221.0,5.0,38.0,5.0,H2075
Ibis budget Nice,2024,8,370.0,1173.0,237.0,36.0,2.0,4.0,0.3333333333333333,0.6666666666666666,10,3,12,10,2,339.0,0.0,31.0,811.0,0.0,362.0,219.0,0.0,26.0,20.0,0.0,16.0,0.0,23.0,0.0,3.0,17.0,0.0,3.0,2.0,322.0,0.0,0.0,0.0,0.0,259.0,0.0,29.0,47.0,0.0,54.0,20.0,764.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,12.0,0.0,3.0,2.0,207.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,4.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,43.0,32.0,24.0,16.0,24.0,6.0,14.0,2.0,2.0,2.0,3.0,3.0,15.0,25.0,19.0,19.0,13.0,20.0,19.0,7.0,17.0,8.0,16.0,21.0,104.4,77.4,53.400000000000006,37.300000000000004,54.1,15.7,33.1,6.0,4.9,4.4,6.6000000000000005,37.7,96.9,108.4,110.7,61.0,50.2,64.5,46.900000000000006,19.1,52.7,31.900000000000002,36.5,59.2,26.0,22.0,14.0,11.0,12.0,3.0,8.0,1.0,2.0,2.0,3.0,3.0,12.0,15.0,14.0,13.0,10.0,11.0,14.0,5.0,14.0,6.0,12.0,12.0,12.0,11.0,4.0,6.0,7.0,4.0,7.0,1.0,2.0,1.0,1.0,3.0,9.0,13.0,10.0,7.0,9.0,9.0,10.0,6.0,9.0,3.0,10.0,9.0,249.0,121.0,787.8000000000001,385.20000000000005,167.0,78.0,33.0,26.0,370.0,0.0,1173.0,0.0,245.0,0.0,36.0,0.0,H2075
Ibis budget Nice,2024,9,258.0,771.2,158.0,39.0,3.0,3.0,0.5,0.5,10,3,12,10,2,236.0,0.0,22.0,541.2,0.0,230.0,166.0,0.0,20.0,25.0,0.0,14.0,0.0,14.0,0.0,1.0,17.0,25.0,0.0,7.0,194.0,0.0,0.0,0.0,0.0,151.0,0.0,10.0,36.5,47.5,0.0,69.0,457.20000000000005,0.0,0.0,0.0,0.0,12.0,0.0,1.0,15.0,21.0,0.0,7.0,130.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,4.0,6.0,0.0,5.0,15.0,0.0,0.0,0.0,20.0,24.0,5.0,15.0,3.0,1.0,0.0,2.0,0.0,3.0,6.0,22.0,13.0,1.0,11.0,13.0,9.0,14.0,16.0,3.0,10.0,13.0,20.0,34.0,47.5,52.800000000000004,10.9,32.5,6.5,2.0,0.0,4.0,0.0,6.4,16.6,125.80000000000001,39.2,2.7,30.9,46.6,23.200000000000003,56.1,49.1,7.0,42.2,27.700000000000003,63.0,78.5,14.0,13.0,5.0,9.0,2.0,1.0,0.0,2.0,0.0,2.0,5.0,16.0,10.0,1.0,9.0,10.0,5.0,12.0,13.0,3.0,7.0,9.0,17.0,21.0,7.0,12.0,4.0,6.0,2.0,1.0,0.0,2.0,0.0,2.0,4.0,8.0,10.0,1.0,7.0,8.0,7.0,8.0,9.0,3.0,7.0,7.0,14.0,14.0,168.0,90.0,534.1,237.1,126.0,60.0,35.0,26.0,258.0,0.0,771.2,0.0,186.0,0.0,39.0,0.0,H2075
Ibis budget Nice,2024,10,200.0,596.3,124.0,39.0,3.0,3.0,0.5,0.5,10,3,12,10,2,181.0,0.0,19.0,407.3,0.0,189.0,130.0,0.0,15.0,26.0,0.0,13.0,0.0,11.0,0.0,0.0,14.0,20.0,0.0,4.0,147.0,4.0,0.0,0.0,0.0,98.0,0.0,0.0,30.5,40.0,0.0,35.0,336.8,56.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,14.0,0.0,4.0,103.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,7.0,0.0,3.0,16.0,1.0,0.0,0.0,31.0,16.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,3.0,8.0,12.0,3.0,5.0,4.0,9.0,13.0,12.0,23.0,9.0,11.0,26.0,67.30000000000001,35.5,4.4,2.2,0.0,4.2,0.0,0.0,0.0,6.7,48.6,6.2,36.0,31.400000000000002,18.2,12.600000000000001,31.4,61.7,41.7,29.900000000000002,52.6,21.200000000000003,21.8,62.7,25.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,3.0,5.0,7.0,3.0,5.0,3.0,7.0,12.0,10.0,16.0,6.0,8.0,16.0,16.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,3.0,4.0,7.0,3.0,5.0,3.0,8.0,9.0,8.0,13.0,5.0,7.0,15.0,144.0,56.0,452.9,143.4,102.0,43.0,37.0,19.0,200.0,0.0,596.3,0.0,145.0,0.0,39.0,0.0,H2075
Ibis budget Nice,2024,11,101.0,241.19999999999996,68.0,27.0,3.0,2.0,0.6,0.4,10,3,12,10,2,98.0,0.0,3.0,223.20000000000002,0.0,18.0,77.0,0.0,3.0,24.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,13.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,13.0,20.5,0.0,6.0,189.70000000000002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,13.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,1.0,15.0,0.0,0.0,0.0,8.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,4.0,0.0,6.0,6.0,8.0,1.0,10.0,9.0,12.0,13.0,16.7,10.3,3.5,8.100000000000001,0.0,0.0,0.0,3.0,2.2,6.9,3.0,9.8,9.0,4.7,8.0,0.0,14.4,12.4,22.1,2.0,21.9,21.200000000000003,30.900000000000002,31.1,5.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,4.0,5.0,6.0,1.0,10.0,6.0,10.0,10.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,4.0,6.0,8.0,1.0,10.0,7.0,8.0,8.0,56.0,45.0,133.60000000000002,107.60000000000001,44.0,36.0,23.0,23.0,93.0,8.0,220.9,20.3,75.0,5.0,27.0,7.0,H2075
Ibis budget Nice,2024,12,109.0,248.99999999999997,67.0,24.0,3.0,1.0,0.75,0.25,10,3,12,10,2,108.0,0.0,1.0,236.0,0.0,13.0,75.0,0.0,1.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,15.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,15.0,26.5,0.0,0.0,194.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,20.0,8.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,2.0,6.0,6.0,8.0,3.0,9.0,9.0,12.0,44.1,18.5,22.8,6.4,4.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,2.7,5.4,0.0,10.9,4.9,24.1,13.3,20.4,7.1000000000000005,18.6,20.0,23.6,9.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,2.0,4.0,4.0,6.0,3.0,6.0,9.0,10.0,7.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,4.0,3.0,5.0,2.0,6.0,7.0,10.0,78.0,31.0,179.2,69.80000000000001,58.0,18.0,24.0,7.0,103.0,6.0,236.60000000000002,12.4,71.0,5.0,24.0,5.0,H2075
