nom_hotel,annee,mois,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,nombre_categories_mois_f_b,nombre_categories_mois_n_f_b,pct_categories_mois_f_b,pct_categories_mois_n_f_b,nombre_mois,premier_mois,dernier_mois,mois_actifs,mois_manquants,cat_f_b_nombre_ventes,cat_nan_nombre_ventes,cat_n_f_b_nombre_ventes,cat_f_b_montant_ventes,cat_nan_montant_ventes,cat_n_f_b_montant_ventes,cat_f_b_nombre_paniers,cat_nan_nombre_paniers,cat_n_f_b_nombre_paniers,cat_f_b_nombre_produits,cat_nan_nombre_produits,cat_n_f_b_nombre_produits,sous_cat_ref_nombre_ventes,sous_cat_accessoires_nombre_ventes,sous_cat_alcool_nombre_ventes,sous_cat_cosmetique_nombre_ventes,sous_cat_food_salee_nombre_ventes,sous_cat_food_sucree_nombre_ventes,sous_cat_jeux_enfants_nombre_ventes,sous_cat_pap_nombre_ventes,sous_cat_sans_alcool_nombre_ventes,sous_cat_sos_nombre_ventes,sous_cat_souvenirs_nombre_ventes,sous_cat_nan_nombre_ventes,sous_cat_ref_montant_ventes,sous_cat_accessoires_montant_ventes,sous_cat_alcool_montant_ventes,sous_cat_cosmetique_montant_ventes,sous_cat_food_salee_montant_ventes,sous_cat_food_sucree_montant_ventes,sous_cat_jeux_enfants_montant_ventes,sous_cat_pap_montant_ventes,sous_cat_sans_alcool_montant_ventes,sous_cat_sos_montant_ventes,sous_cat_souvenirs_montant_ventes,sous_cat_nan_montant_ventes,sous_cat_ref_nombre_paniers,sous_cat_accessoires_nombre_paniers,sous_cat_alcool_nombre_paniers,sous_cat_cosmetique_nombre_paniers,sous_cat_food_salee_nombre_paniers,sous_cat_food_sucree_nombre_paniers,sous_cat_jeux_enfants_nombre_paniers,sous_cat_pap_nombre_paniers,sous_cat_sans_alcool_nombre_paniers,sous_cat_sos_nombre_paniers,sous_cat_souvenirs_nombre_paniers,sous_cat_nan_nombre_paniers,sous_cat_ref_nombre_produits,sous_cat_accessoires_nombre_produits,sous_cat_alcool_nombre_produits,sous_cat_cosmetique_nombre_produits,sous_cat_food_salee_nombre_produits,sous_cat_food_sucree_nombre_produits,sous_cat_jeux_enfants_nombre_produits,sous_cat_pap_nombre_produits,sous_cat_sans_alcool_nombre_produits,sous_cat_sos_nombre_produits,sous_cat_souvenirs_nombre_produits,sous_cat_nan_nombre_produits,heure_0_nombre_ventes,heure_1_nombre_ventes,heure_2_nombre_ventes,heure_3_nombre_ventes,heure_4_nombre_ventes,heure_5_nombre_ventes,heure_6_nombre_ventes,heure_7_nombre_ventes,heure_8_nombre_ventes,heure_9_nombre_ventes,heure_10_nombre_ventes,heure_11_nombre_ventes,heure_12_nombre_ventes,heure_13_nombre_ventes,heure_14_nombre_ventes,heure_15_nombre_ventes,heure_16_nombre_ventes,heure_17_nombre_ventes,heure_18_nombre_ventes,heure_19_nombre_ventes,heure_20_nombre_ventes,heure_21_nombre_ventes,heure_22_nombre_ventes,heure_23_nombre_ventes,heure_0_montant_ventes,heure_1_montant_ventes,heure_2_montant_ventes,heure_3_montant_ventes,heure_4_montant_ventes,heure_5_montant_ventes,heure_6_montant_ventes,heure_7_montant_ventes,heure_8_montant_ventes,heure_9_montant_ventes,heure_10_montant_ventes,heure_11_montant_ventes,heure_12_montant_ventes,heure_13_montant_ventes,heure_14_montant_ventes,heure_15_montant_ventes,heure_16_montant_ventes,heure_17_montant_ventes,heure_18_montant_ventes,heure_19_montant_ventes,heure_20_montant_ventes,heure_21_montant_ventes,heure_22_montant_ventes,heure_23_montant_ventes,heure_0_nombre_paniers,heure_1_nombre_paniers,heure_2_nombre_paniers,heure_3_nombre_paniers,heure_4_nombre_paniers,heure_5_nombre_paniers,heure_6_nombre_paniers,heure_7_nombre_paniers,heure_8_nombre_paniers,heure_9_nombre_paniers,heure_10_nombre_paniers,heure_11_nombre_paniers,heure_12_nombre_paniers,heure_13_nombre_paniers,heure_14_nombre_paniers,heure_15_nombre_paniers,heure_16_nombre_paniers,heure_17_nombre_paniers,heure_18_nombre_paniers,heure_19_nombre_paniers,heure_20_nombre_paniers,heure_21_nombre_paniers,heure_22_nombre_paniers,heure_23_nombre_paniers,heure_0_nombre_produits,heure_1_nombre_produits,heure_2_nombre_produits,heure_3_nombre_produits,heure_4_nombre_produits,heure_5_nombre_produits,heure_6_nombre_produits,heure_7_nombre_produits,heure_8_nombre_produits,heure_9_nombre_produits,heure_10_nombre_produits,heure_11_nombre_produits,heure_12_nombre_produits,heure_13_nombre_produits,heure_14_nombre_produits,heure_15_nombre_produits,heure_16_nombre_produits,heure_17_nombre_produits,heure_18_nombre_produits,heure_19_nombre_produits,heure_20_nombre_produits,heure_21_nombre_produits,heure_22_nombre_produits,heure_23_nombre_produits,weekend_0_nombre_ventes,weekend_1_nombre_ventes,weekend_0_montant_ventes,weekend_1_montant_ventes,weekend_0_nombre_paniers,weekend_1_nombre_paniers,weekend_0_nombre_produits,weekend_1_nombre_produits,holiday_0_nombre_ventes,holiday_1_nombre_ventes,holiday_0_montant_ventes,holiday_1_montant_ventes,holiday_0_nombre_paniers,holiday_1_nombre_paniers,holiday_0_nombre_produits,holiday_1_nombre_produits,hotel_code
Novotel Paris Tour Eiffel,2024,12,3134.0,14113.0,1718.0,0.0,3.0,2.0,0.6,0.4,7,5,12,8,4,2612.0,0.0,522.0,10226.0,0.0,3887.0,1461.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,482.0,684.0,0.0,0.0,1446.0,515.0,0.0,0.0,0.0,0.0,0.0,56.0,3023.8,2196.5,0.0,0.0,5005.7,3831.0,0.0,0.0,0.0,0.0,0.0,6.0,328.0,390.0,0.0,0.0,743.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,162.0,101.0,26.0,28.0,15.0,30.0,48.0,71.0,94.0,52.0,79.0,37.0,73.0,45.0,69.0,102.0,126.0,203.0,199.0,296.0,300.0,350.0,348.0,1235.2,692.3,470.8,127.4,104.0,76.7,124.1,228.0,397.70000000000005,477.20000000000005,248.5,334.4,197.0,333.4,227.0,341.7,453.8,556.9,878.4000000000001,889.4,1212.9,1216.5,1614.0,1675.7,164.0,92.0,53.0,15.0,13.0,11.0,19.0,29.0,47.0,66.0,31.0,46.0,27.0,47.0,31.0,43.0,62.0,76.0,117.0,113.0,167.0,178.0,214.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.0,979.0,9829.7,4283.3,1312.0,557.0,0.0,0.0,3015.0,119.0,13588.8,524.2,1791.0,78.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,1,2357.0,10889.6,1340.0,0.0,3.0,1.0,0.75,0.25,12,1,12,12,0,2052.0,0.0,305.0,8470.6,0.0,2419.0,1211.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,508.0,0.0,0.0,1097.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,2842.6,1763.5,0.0,0.0,3864.5,2419.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,290.0,0.0,0.0,608.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,109.0,87.0,46.0,32.0,21.0,18.0,38.0,40.0,59.0,38.0,32.0,29.0,28.0,38.0,52.0,70.0,82.0,115.0,151.0,210.0,251.0,282.0,239.0,1281.9,478.6,369.20000000000005,218.0,133.8,113.1,103.6,257.7,202.3,313.6,190.1,142.10000000000002,124.4,173.2,172.3,212.7,310.4,354.5,595.8,748.2,1003.4,1080.5,1260.2,1050.0,155.0,58.0,55.0,29.0,18.0,12.0,14.0,28.0,32.0,42.0,30.0,21.0,24.0,20.0,22.0,35.0,44.0,52.0,74.0,96.0,127.0,146.0,167.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732.0,625.0,7956.1,2933.5,1063.0,386.0,0.0,0.0,2357.0,0.0,10889.6,0.0,1449.0,0.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,2,2569.0,12402.599999999999,1471.0,0.0,3.0,2.0,0.6,0.4,12,1,12,12,0,2129.0,0.0,440.0,8946.6,0.0,3456.0,1258.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,429.0,514.0,0.0,0.0,1186.0,437.0,0.0,0.0,0.0,0.0,0.0,24.0,2892.1,1853.2,0.0,0.0,4201.3,3432.0,0.0,0.0,0.0,0.0,0.0,3.0,310.0,299.0,0.0,0.0,649.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,111.0,74.0,37.0,30.0,34.0,16.0,50.0,67.0,61.0,38.0,38.0,55.0,43.0,60.0,82.0,87.0,71.0,110.0,95.0,199.0,322.0,318.0,344.0,1122.4,501.4,355.1,186.70000000000002,124.7,178.2,84.5,300.2,352.9,301.4,236.8,207.2,268.3,175.6,292.6,429.4,449.9,352.7,523.7,574.3,898.3,1457.8,1419.8,1608.7,131.0,70.0,43.0,23.0,19.0,16.0,12.0,39.0,53.0,42.0,27.0,31.0,38.0,29.0,31.0,56.0,62.0,45.0,65.0,65.0,124.0,181.0,201.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.0,786.0,8663.8,3738.8,1129.0,483.0,0.0,0.0,2569.0,0.0,12402.6,0.0,1612.0,0.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,3,2790.0,13418.0,1638.0,0.0,3.0,2.0,0.6,0.4,12,1,12,12,0,2343.0,0.0,447.0,10258.0,0.0,3160.0,1436.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,510.0,576.0,0.0,0.0,1257.0,441.0,0.0,0.0,0.0,0.0,0.0,48.0,3653.0,2109.2,0.0,0.0,4495.8,3112.0,0.0,0.0,0.0,0.0,0.0,5.0,345.0,343.0,0.0,0.0,748.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,96.0,62.0,40.0,44.0,19.0,30.0,71.0,74.0,43.0,51.0,54.0,47.0,53.0,63.0,60.0,97.0,112.0,91.0,107.0,271.0,283.0,356.0,450.0,1038.7,451.6,303.2,231.3,257.7,95.8,162.9,355.2,365.8,252.39999999999998,262.1,235.9,243.60000000000002,254.8,272.8,276.1,418.5,522.0,394.6,563.3,1338.8,1327.1,1677.1,2116.7,135.0,46.0,33.0,28.0,28.0,10.0,20.0,51.0,53.0,34.0,40.0,34.0,35.0,31.0,41.0,37.0,66.0,65.0,62.0,71.0,169.0,193.0,230.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0,1067.0,8262.1,5155.9,1126.0,661.0,0.0,0.0,2790.0,0.0,13418.0,0.0,1787.0,0.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,4,3118.0,14855.0,1741.0,0.0,3.0,2.0,0.6,0.4,12,1,12,12,0,2802.0,7.0,309.0,12489.0,28.0,2338.0,1750.0,5.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,648.0,661.0,0.0,0.0,1493.0,307.0,0.0,7.0,0.0,0.0,0.0,16.0,4827.4,2330.3,0.0,0.0,5331.3,2322.0,0.0,28.0,0.0,0.0,0.0,2.0,459.0,373.0,0.0,0.0,918.0,256.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,156.0,53.0,56.0,16.0,16.0,25.0,22.0,68.0,63.0,53.0,41.0,50.0,44.0,52.0,65.0,100.0,105.0,95.0,105.0,212.0,378.0,528.0,488.0,1619.5,773.5,258.7,326.4,99.8,78.1,133.3,102.6,316.1,282.0,269.3,192.2,259.9,206.1,262.7,318.8,386.0,494.2,457.5,510.79999999999995,959.7,1777.6,2420.0,2350.2,202.0,96.0,34.0,36.0,12.0,11.0,14.0,15.0,51.0,46.0,38.0,27.0,39.0,38.0,36.0,44.0,61.0,68.0,64.0,70.0,137.0,246.0,313.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.0,911.0,10557.8,4297.200000000001,1459.0,554.0,0.0,0.0,3118.0,0.0,14855.0,0.0,2013.0,0.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,5,3259.0,15280.2,1831.0,0.0,3.0,2.0,0.6,0.4,12,1,12,12,0,2893.0,0.0,366.0,12587.2,0.0,2693.0,1818.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,675.0,590.0,0.0,0.0,1628.0,360.0,0.0,0.0,0.0,0.0,0.0,48.0,4658.0,2031.7,0.0,0.0,5897.5,2645.0,0.0,0.0,0.0,0.0,0.0,6.0,487.0,359.0,0.0,0.0,972.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,178.0,67.0,24.0,30.0,26.0,27.0,35.0,48.0,26.0,47.0,23.0,41.0,57.0,93.0,92.0,160.0,121.0,126.0,146.0,179.0,234.0,448.0,581.0,2203.7,892.0,320.1,119.4,157.9,140.7,164.1,193.7,234.10000000000002,138.9,228.3,104.0,197.3,269.6,500.3,383.1,641.5999999999999,499.40000000000003,573.6,656.0,835.7,1027.5,2101.3,2697.9,271.0,120.0,44.0,14.0,18.0,19.0,19.0,23.0,42.0,24.0,30.0,17.0,29.0,37.0,59.0,66.0,89.0,80.0,89.0,104.0,111.0,161.0,283.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311.0,948.0,10727.599999999999,4552.6,1487.0,616.0,0.0,0.0,2982.0,277.0,13984.7,1295.5,1921.0,182.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,6,3612.0,17358.9,2033.0,0.0,3.0,2.0,0.6,0.4,12,1,12,12,0,3169.0,0.0,443.0,13957.9,0.0,3401.0,1973.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,676.0,598.0,0.0,0.0,1895.0,440.0,0.0,0.0,0.0,0.0,0.0,24.0,4725.8,2033.3999999999999,0.0,0.0,7198.7,3377.0,0.0,0.0,0.0,0.0,0.0,3.0,528.0,347.0,0.0,0.0,1098.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,186.0,76.0,79.0,37.0,18.0,26.0,49.0,58.0,46.0,52.0,33.0,49.0,92.0,103.0,146.0,124.0,194.0,215.0,136.0,175.0,318.0,397.0,564.0,1987.6999999999998,921.5999999999999,354.8,410.1,193.6,89.5,124.7,308.5,283.2,227.8,240.6,143.0,226.7,434.0,514.3,696.0,557.5999999999999,938.2,1104.6,666.6,744.6,1597.3,1885.5,2708.3999999999996,282.0,114.0,48.0,56.0,25.0,16.0,20.0,35.0,44.0,36.0,35.0,28.0,35.0,62.0,61.0,90.0,78.0,114.0,131.0,87.0,102.0,206.0,248.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509.0,1103.0,12408.400000000001,4950.5,1596.0,698.0,0.0,0.0,3612.0,0.0,17358.9,0.0,2294.0,0.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,7,4515.0,23386.0,2384.0,0.0,3.0,2.0,0.6,0.4,12,1,12,12,0,4074.0,0.0,441.0,19600.0,0.0,3786.0,2391.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,866.0,792.0,0.0,0.0,2416.0,435.0,0.0,0.0,0.0,0.0,0.0,48.0,6293.7,2651.6,0.0,0.0,10654.7,3738.0,0.0,0.0,0.0,0.0,0.0,6.0,620.0,418.0,0.0,0.0,1353.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,282.0,119.0,34.0,30.0,32.0,28.0,48.0,68.0,75.0,76.0,111.0,112.0,97.0,90.0,147.0,140.0,194.0,176.0,202.0,222.0,340.0,509.0,769.0,2995.2,1419.5,563.7,142.2,102.19999999999999,130.2,123.3,302.7,338.4,459.4,441.4,596.5,585.7,483.20000000000005,389.0,724.6,674.2,839.7,793.7,1042.3,976.9,1692.4,2932.5,4637.1,376.0,160.0,83.0,23.0,12.0,20.0,18.0,34.0,43.0,56.0,57.0,60.0,69.0,67.0,54.0,80.0,84.0,111.0,111.0,119.0,136.0,215.0,291.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3314.0,1201.0,17473.5,5912.5,1963.0,747.0,0.0,0.0,4375.0,140.0,22743.8,642.2,2621.0,89.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,8,3837.0,17853.899999999998,1988.0,0.0,3.0,2.0,0.6,0.4,12,1,12,12,0,3360.0,0.0,477.0,14214.9,0.0,3639.0,1895.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,704.0,629.0,0.0,0.0,2027.0,470.0,0.0,0.0,0.0,0.0,0.0,56.0,4641.7,2191.4,0.0,0.0,7381.8,3583.0,0.0,0.0,0.0,0.0,0.0,7.0,487.0,331.0,0.0,0.0,1077.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,217.0,92.0,40.0,38.0,10.0,25.0,28.0,37.0,62.0,87.0,41.0,85.0,58.0,66.0,150.0,166.0,142.0,157.0,159.0,252.0,418.0,492.0,572.0,1981.2,1077.7,470.29999999999995,223.10000000000002,217.3,51.5,109.5,140.7,209.6,362.1,427.4,173.2,357.6,291.9,276.7,726.2,713.4000000000001,573.4,646.5,763.8,1122.4,1871.1,2198.7999999999997,2868.5,239.0,117.0,53.0,26.0,25.0,9.0,17.0,16.0,25.0,38.0,56.0,30.0,48.0,35.0,40.0,89.0,110.0,84.0,88.0,86.0,143.0,236.0,294.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.0,1261.0,12094.5,5759.4,1509.0,728.0,0.0,0.0,3714.0,123.0,17246.9,607.0,2164.0,73.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,9,2866.0,13850.1,1693.0,0.0,3.0,2.0,0.6,0.4,12,1,12,12,0,2471.0,0.0,395.0,10648.1,0.0,3202.0,1601.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,504.0,476.0,0.0,0.0,1491.0,391.0,0.0,0.0,0.0,0.0,0.0,32.0,3433.9,1596.7,0.0,0.0,5617.5,3170.0,0.0,0.0,0.0,0.0,0.0,4.0,404.0,269.0,0.0,0.0,928.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,129.0,55.0,78.0,23.0,28.0,35.0,29.0,52.0,52.0,60.0,34.0,35.0,80.0,52.0,106.0,106.0,116.0,131.0,149.0,167.0,288.0,344.0,420.0,1382.8000000000002,589.6,267.8,381.0,133.1,127.8,181.6,159.4,249.5,322.4,344.5,217.0,195.2,393.6,255.1,475.8,465.5,482.6,622.6,674.7,888.6,1470.3,1608.9,1960.7,198.0,89.0,44.0,48.0,13.0,16.0,27.0,22.0,42.0,31.0,45.0,26.0,24.0,38.0,33.0,64.0,78.0,72.0,78.0,100.0,119.0,191.0,239.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,766.0,9996.6,3853.5,1391.0,517.0,0.0,0.0,2866.0,0.0,13850.1,0.0,1908.0,0.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,10,3172.0,14511.5,1705.0,0.0,3.0,2.0,0.6,0.4,12,1,12,12,0,2794.0,0.0,378.0,11601.5,0.0,2910.0,1658.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,524.0,610.0,0.0,0.0,1660.0,374.0,0.0,0.0,0.0,0.0,0.0,32.0,3534.2,2069.3,0.0,0.0,5998.0,2878.0,0.0,0.0,0.0,0.0,0.0,4.0,397.0,334.0,0.0,0.0,927.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,138.0,85.0,23.0,22.0,11.0,15.0,42.0,41.0,46.0,50.0,42.0,57.0,57.0,76.0,66.0,86.0,124.0,165.0,163.0,260.0,354.0,531.0,396.0,1424.1,630.6,399.1,141.4,139.60000000000002,48.3,68.9,205.4,213.7,195.60000000000002,232.0,195.39999999999998,317.4,280.6,387.1,297.5,330.0,539.5,699.0,728.5,1232.2,1656.1,2349.8,1799.7,177.0,97.0,48.0,19.0,15.0,8.0,12.0,29.0,35.0,32.0,30.0,31.0,38.0,42.0,44.0,44.0,46.0,70.0,98.0,96.0,160.0,209.0,305.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.0,877.0,10697.6,3813.9,1418.0,518.0,0.0,0.0,3172.0,0.0,14511.5,0.0,1936.0,0.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,11,2610.0,11985.9,1497.0,0.0,3.0,2.0,0.6,0.4,12,1,12,12,0,2298.0,2.0,310.0,9513.9,16.0,2456.0,1438.0,2.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,473.0,509.0,0.0,0.0,1316.0,308.0,0.0,2.0,0.0,0.0,0.0,16.0,3037.8,1684.1,0.0,0.0,4792.0,2440.0,0.0,16.0,0.0,0.0,0.0,2.0,370.0,272.0,0.0,0.0,796.0,249.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,128.0,29.0,49.0,25.0,23.0,22.0,44.0,53.0,42.0,57.0,59.0,46.0,70.0,29.0,68.0,92.0,130.0,119.0,182.0,199.0,293.0,322.0,330.0,845.4,548.2,127.7,202.6,133.4,119.5,131.9,206.10000000000002,283.8,207.9,257.1,283.3,233.1,380.6,172.4,366.3,418.3,605.9,565.5999999999999,796.2,947.0,1281.6,1360.5,1511.5,128.0,77.0,24.0,23.0,18.0,12.0,16.0,33.0,47.0,30.0,45.0,44.0,32.0,43.0,23.0,47.0,63.0,82.0,75.0,112.0,125.0,178.0,201.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0,856.0,8063.7,3922.2,1149.0,542.0,0.0,0.0,2446.0,164.0,11293.099999999999,692.8,1588.0,103.0,0.0,0.0,H3546
Novotel Paris Tour Eiffel,2025,12,3151.0,14433.8,1711.0,0.0,3.0,2.0,0.6,0.4,12,1,12,12,0,2881.0,12.0,258.0,12434.8,96.0,1903.0,1736.0,11.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,632.0,569.0,0.0,0.0,1680.0,250.0,0.0,12.0,0.0,0.0,0.0,64.0,4380.5,1993.1,0.0,0.0,6061.2,1839.0,0.0,96.0,0.0,0.0,0.0,6.0,413.0,309.0,0.0,0.0,1014.0,193.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,141.0,67.0,48.0,27.0,27.0,29.0,50.0,61.0,64.0,63.0,39.0,47.0,49.0,59.0,78.0,131.0,84.0,153.0,170.0,338.0,315.0,410.0,436.0,1160.7,826.2,369.3,210.4,146.3,112.9,145.2,231.3,273.4,294.0,269.2,218.1,241.6,245.4,272.2,377.9,533.1,367.70000000000005,753.3,722.5,1464.3,1471.3,1780.4,1947.1,141.0,86.0,42.0,28.0,16.0,18.0,20.0,35.0,45.0,47.0,38.0,29.0,36.0,31.0,37.0,53.0,82.0,58.0,83.0,101.0,199.0,201.0,268.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.0,878.0,10458.9,3974.9,1404.0,542.0,0.0,0.0,3007.0,144.0,13789.7,644.1,1861.0,85.0,0.0,0.0,H3546
