nom_hotel,annee,mois,nombre_ventes,montant_ventes,nombre_paniers,nombre_produits,nombre_categories_mois_f_b,nombre_categories_mois_n_f_b,pct_categories_mois_f_b,pct_categories_mois_n_f_b,nombre_mois,premier_mois,dernier_mois,mois_actifs,mois_manquants,cat_f_b_nombre_ventes,cat_nan_nombre_ventes,cat_n_f_b_nombre_ventes,cat_f_b_montant_ventes,cat_nan_montant_ventes,cat_n_f_b_montant_ventes,cat_f_b_nombre_paniers,cat_nan_nombre_paniers,cat_n_f_b_nombre_paniers,cat_f_b_nombre_produits,cat_nan_nombre_produits,cat_n_f_b_nombre_produits,sous_cat_ref_nombre_ventes,sous_cat_accessoires_nombre_ventes,sous_cat_alcool_nombre_ventes,sous_cat_cosmetique_nombre_ventes,sous_cat_food_salee_nombre_ventes,sous_cat_food_sucree_nombre_ventes,sous_cat_jeux_enfants_nombre_ventes,sous_cat_pap_nombre_ventes,sous_cat_sans_alcool_nombre_ventes,sous_cat_sos_nombre_ventes,sous_cat_souvenirs_nombre_ventes,sous_cat_nan_nombre_ventes,sous_cat_ref_montant_ventes,sous_cat_accessoires_montant_ventes,sous_cat_alcool_montant_ventes,sous_cat_cosmetique_montant_ventes,sous_cat_food_salee_montant_ventes,sous_cat_food_sucree_montant_ventes,sous_cat_jeux_enfants_montant_ventes,sous_cat_pap_montant_ventes,sous_cat_sans_alcool_montant_ventes,sous_cat_sos_montant_ventes,sous_cat_souvenirs_montant_ventes,sous_cat_nan_montant_ventes,sous_cat_ref_nombre_paniers,sous_cat_accessoires_nombre_paniers,sous_cat_alcool_nombre_paniers,sous_cat_cosmetique_nombre_paniers,sous_cat_food_salee_nombre_paniers,sous_cat_food_sucree_nombre_paniers,sous_cat_jeux_enfants_nombre_paniers,sous_cat_pap_nombre_paniers,sous_cat_sans_alcool_nombre_paniers,sous_cat_sos_nombre_paniers,sous_cat_souvenirs_nombre_paniers,sous_cat_nan_nombre_paniers,sous_cat_ref_nombre_produits,sous_cat_accessoires_nombre_produits,sous_cat_alcool_nombre_produits,sous_cat_cosmetique_nombre_produits,sous_cat_food_salee_nombre_produits,sous_cat_food_sucree_nombre_produits,sous_cat_jeux_enfants_nombre_produits,sous_cat_pap_nombre_produits,sous_cat_sans_alcool_nombre_produits,sous_cat_sos_nombre_produits,sous_cat_souvenirs_nombre_produits,sous_cat_nan_nombre_produits,heure_0_nombre_ventes,heure_1_nombre_ventes,heure_2_nombre_ventes,heure_3_nombre_ventes,heure_4_nombre_ventes,heure_5_nombre_ventes,heure_6_nombre_ventes,heure_7_nombre_ventes,heure_8_nombre_ventes,heure_9_nombre_ventes,heure_10_nombre_ventes,heure_11_nombre_ventes,heure_12_nombre_ventes,heure_13_nombre_ventes,heure_14_nombre_ventes,heure_15_nombre_ventes,heure_16_nombre_ventes,heure_17_nombre_ventes,heure_18_nombre_ventes,heure_19_nombre_ventes,heure_20_nombre_ventes,heure_21_nombre_ventes,heure_22_nombre_ventes,heure_23_nombre_ventes,heure_0_montant_ventes,heure_1_montant_ventes,heure_2_montant_ventes,heure_3_montant_ventes,heure_4_montant_ventes,heure_5_montant_ventes,heure_6_montant_ventes,heure_7_montant_ventes,heure_8_montant_ventes,heure_9_montant_ventes,heure_10_montant_ventes,heure_11_montant_ventes,heure_12_montant_ventes,heure_13_montant_ventes,heure_14_montant_ventes,heure_15_montant_ventes,heure_16_montant_ventes,heure_17_montant_ventes,heure_18_montant_ventes,heure_19_montant_ventes,heure_20_montant_ventes,heure_21_montant_ventes,heure_22_montant_ventes,heure_23_montant_ventes,heure_0_nombre_paniers,heure_1_nombre_paniers,heure_2_nombre_paniers,heure_3_nombre_paniers,heure_4_nombre_paniers,heure_5_nombre_paniers,heure_6_nombre_paniers,heure_7_nombre_paniers,heure_8_nombre_paniers,heure_9_nombre_paniers,heure_10_nombre_paniers,heure_11_nombre_paniers,heure_12_nombre_paniers,heure_13_nombre_paniers,heure_14_nombre_paniers,heure_15_nombre_paniers,heure_16_nombre_paniers,heure_17_nombre_paniers,heure_18_nombre_paniers,heure_19_nombre_paniers,heure_20_nombre_paniers,heure_21_nombre_paniers,heure_22_nombre_paniers,heure_23_nombre_paniers,heure_0_nombre_produits,heure_1_nombre_produits,heure_2_nombre_produits,heure_3_nombre_produits,heure_4_nombre_produits,heure_5_nombre_produits,heure_6_nombre_produits,heure_7_nombre_produits,heure_8_nombre_produits,heure_9_nombre_produits,heure_10_nombre_produits,heure_11_nombre_produits,heure_12_nombre_produits,heure_13_nombre_produits,heure_14_nombre_produits,heure_15_nombre_produits,heure_16_nombre_produits,heure_17_nombre_produits,heure_18_nombre_produits,heure_19_nombre_produits,heure_20_nombre_produits,heure_21_nombre_produits,heure_22_nombre_produits,heure_23_nombre_produits,weekend_0_nombre_ventes,weekend_1_nombre_ventes,weekend_0_montant_ventes,weekend_1_montant_ventes,weekend_0_nombre_paniers,weekend_1_nombre_paniers,weekend_0_nombre_produits,weekend_1_nombre_produits,holiday_0_nombre_ventes,holiday_1_nombre_ventes,holiday_0_montant_ventes,holiday_1_montant_ventes,holiday_0_nombre_paniers,holiday_1_nombre_paniers,holiday_0_nombre_produits,holiday_1_nombre_produits
Ibis budget Strasbourg Centre République,2024,2,262.0,965.8333333333334,175.66666666666666,26.0,3.0,0.0,1.0,0.0,3,10,12,3,9,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,9.333333333333334,8.666666666666666,2.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,1.0,2.0,1.6666666666666667,3.3333333333333335,7.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,6.333333333333333,9.0,8.333333333333334,9.333333333333334,19.0,31.666666666666668,47.0,38.0,34.666666666666664,45.333333333333336,51.833333333333336,43.333333333333336,8.666666666666666,2.6666666666666665,6.666666666666667,1.6666666666666667,2.5,5.5,4.166666666666667,8.833333333333334,22.333333333333332,11.666666666666666,10.333333333333334,3.3333333333333335,19.0,27.333333333333332,32.5,38.5,63.833333333333336,118.16666666666667,156.83333333333334,134.16666666666666,146.66666666666666,10.333333333333334,5.333333333333333,6.0,2.3333333333333335,1.0,2.0,0.6666666666666666,1.0,2.0,1.6666666666666667,3.0,5.0,2.0,2.0,1.3333333333333333,4.666666666666667,7.333333333333333,7.0,8.0,17.666666666666668,23.333333333333332,36.0,28.333333333333332,27.333333333333332,6.666666666666667,7.0,5.0,2.3333333333333335,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,5.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,5.0,6.666666666666667,7.0,7.0,11.0,13.0,14.333333333333334,14.0,12.0,189.0,73.0,672.3333333333334,293.5,153.33333333333334,52.0,25.0,20.666666666666668,249.0,13.0,914.0,51.833333333333336,195.33333333333334,10.0,26.0,7.666666666666667
Ibis budget Strasbourg Centre République,2024,3,262.0,965.8333333333334,175.66666666666666,26.0,3.0,0.0,1.0,0.0,3,10,12,3,9,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,9.333333333333334,8.666666666666666,2.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,1.0,2.0,1.6666666666666667,3.3333333333333335,7.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,6.333333333333333,9.0,8.333333333333334,9.333333333333334,19.0,31.666666666666668,47.0,38.0,34.666666666666664,45.333333333333336,51.833333333333336,43.333333333333336,8.666666666666666,2.6666666666666665,6.666666666666667,1.6666666666666667,2.5,5.5,4.166666666666667,8.833333333333334,22.333333333333332,11.666666666666666,10.333333333333334,3.3333333333333335,19.0,27.333333333333332,32.5,38.5,63.833333333333336,118.16666666666667,156.83333333333334,134.16666666666666,146.66666666666666,10.333333333333334,5.333333333333333,6.0,2.3333333333333335,1.0,2.0,0.6666666666666666,1.0,2.0,1.6666666666666667,3.0,5.0,2.0,2.0,1.3333333333333333,4.666666666666667,7.333333333333333,7.0,8.0,17.666666666666668,23.333333333333332,36.0,28.333333333333332,27.333333333333332,6.666666666666667,7.0,5.0,2.3333333333333335,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,5.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,5.0,6.666666666666667,7.0,7.0,11.0,13.0,14.333333333333334,14.0,12.0,189.0,73.0,672.3333333333334,293.5,153.33333333333334,52.0,25.0,20.666666666666668,249.0,13.0,914.0,51.833333333333336,195.33333333333334,10.0,26.0,7.666666666666667
Ibis budget Strasbourg Centre République,2024,4,262.0,965.8333333333334,175.66666666666666,26.0,3.0,0.0,1.0,0.0,3,10,12,3,9,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,9.333333333333334,8.666666666666666,2.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,1.0,2.0,1.6666666666666667,3.3333333333333335,7.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,6.333333333333333,9.0,8.333333333333334,9.333333333333334,19.0,31.666666666666668,47.0,38.0,34.666666666666664,45.333333333333336,51.833333333333336,43.333333333333336,8.666666666666666,2.6666666666666665,6.666666666666667,1.6666666666666667,2.5,5.5,4.166666666666667,8.833333333333334,22.333333333333332,11.666666666666666,10.333333333333334,3.3333333333333335,19.0,27.333333333333332,32.5,38.5,63.833333333333336,118.16666666666667,156.83333333333334,134.16666666666666,146.66666666666666,10.333333333333334,5.333333333333333,6.0,2.3333333333333335,1.0,2.0,0.6666666666666666,1.0,2.0,1.6666666666666667,3.0,5.0,2.0,2.0,1.3333333333333333,4.666666666666667,7.333333333333333,7.0,8.0,17.666666666666668,23.333333333333332,36.0,28.333333333333332,27.333333333333332,6.666666666666667,7.0,5.0,2.3333333333333335,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,5.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,5.0,6.666666666666667,7.0,7.0,11.0,13.0,14.333333333333334,14.0,12.0,189.0,73.0,672.3333333333334,293.5,153.33333333333334,52.0,25.0,20.666666666666668,249.0,13.0,914.0,51.833333333333336,195.33333333333334,10.0,26.0,7.666666666666667
Ibis budget Strasbourg Centre République,2024,5,262.0,965.8333333333334,175.66666666666666,26.0,3.0,0.0,1.0,0.0,3,10,12,3,9,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,9.333333333333334,8.666666666666666,2.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,1.0,2.0,1.6666666666666667,3.3333333333333335,7.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,6.333333333333333,9.0,8.333333333333334,9.333333333333334,19.0,31.666666666666668,47.0,38.0,34.666666666666664,45.333333333333336,51.833333333333336,43.333333333333336,8.666666666666666,2.6666666666666665,6.666666666666667,1.6666666666666667,2.5,5.5,4.166666666666667,8.833333333333334,22.333333333333332,11.666666666666666,10.333333333333334,3.3333333333333335,19.0,27.333333333333332,32.5,38.5,63.833333333333336,118.16666666666667,156.83333333333334,134.16666666666666,146.66666666666666,10.333333333333334,5.333333333333333,6.0,2.3333333333333335,1.0,2.0,0.6666666666666666,1.0,2.0,1.6666666666666667,3.0,5.0,2.0,2.0,1.3333333333333333,4.666666666666667,7.333333333333333,7.0,8.0,17.666666666666668,23.333333333333332,36.0,28.333333333333332,27.333333333333332,6.666666666666667,7.0,5.0,2.3333333333333335,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,5.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,5.0,6.666666666666667,7.0,7.0,11.0,13.0,14.333333333333334,14.0,12.0,189.0,73.0,672.3333333333334,293.5,153.33333333333334,52.0,25.0,20.666666666666668,249.0,13.0,914.0,51.833333333333336,195.33333333333334,10.0,26.0,7.666666666666667
Ibis budget Strasbourg Centre République,2024,6,262.0,965.8333333333334,175.66666666666666,26.0,3.0,0.0,1.0,0.0,3,10,12,3,9,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,9.333333333333334,8.666666666666666,2.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,1.0,2.0,1.6666666666666667,3.3333333333333335,7.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,6.333333333333333,9.0,8.333333333333334,9.333333333333334,19.0,31.666666666666668,47.0,38.0,34.666666666666664,45.333333333333336,51.833333333333336,43.333333333333336,8.666666666666666,2.6666666666666665,6.666666666666667,1.6666666666666667,2.5,5.5,4.166666666666667,8.833333333333334,22.333333333333332,11.666666666666666,10.333333333333334,3.3333333333333335,19.0,27.333333333333332,32.5,38.5,63.833333333333336,118.16666666666667,156.83333333333334,134.16666666666666,146.66666666666666,10.333333333333334,5.333333333333333,6.0,2.3333333333333335,1.0,2.0,0.6666666666666666,1.0,2.0,1.6666666666666667,3.0,5.0,2.0,2.0,1.3333333333333333,4.666666666666667,7.333333333333333,7.0,8.0,17.666666666666668,23.333333333333332,36.0,28.333333333333332,27.333333333333332,6.666666666666667,7.0,5.0,2.3333333333333335,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,5.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,5.0,6.666666666666667,7.0,7.0,11.0,13.0,14.333333333333334,14.0,12.0,189.0,73.0,672.3333333333334,293.5,153.33333333333334,52.0,25.0,20.666666666666668,249.0,13.0,914.0,51.833333333333336,195.33333333333334,10.0,26.0,7.666666666666667
Ibis budget Strasbourg Centre République,2024,7,262.0,965.8333333333334,175.66666666666666,26.0,3.0,0.0,1.0,0.0,3,10,12,3,9,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,9.333333333333334,8.666666666666666,2.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,1.0,2.0,1.6666666666666667,3.3333333333333335,7.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,6.333333333333333,9.0,8.333333333333334,9.333333333333334,19.0,31.666666666666668,47.0,38.0,34.666666666666664,45.333333333333336,51.833333333333336,43.333333333333336,8.666666666666666,2.6666666666666665,6.666666666666667,1.6666666666666667,2.5,5.5,4.166666666666667,8.833333333333334,22.333333333333332,11.666666666666666,10.333333333333334,3.3333333333333335,19.0,27.333333333333332,32.5,38.5,63.833333333333336,118.16666666666667,156.83333333333334,134.16666666666666,146.66666666666666,10.333333333333334,5.333333333333333,6.0,2.3333333333333335,1.0,2.0,0.6666666666666666,1.0,2.0,1.6666666666666667,3.0,5.0,2.0,2.0,1.3333333333333333,4.666666666666667,7.333333333333333,7.0,8.0,17.666666666666668,23.333333333333332,36.0,28.333333333333332,27.333333333333332,6.666666666666667,7.0,5.0,2.3333333333333335,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,5.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,5.0,6.666666666666667,7.0,7.0,11.0,13.0,14.333333333333334,14.0,12.0,189.0,73.0,672.3333333333334,293.5,153.33333333333334,52.0,25.0,20.666666666666668,249.0,13.0,914.0,51.833333333333336,195.33333333333334,10.0,26.0,7.666666666666667
Ibis budget Strasbourg Centre République,2024,8,262.0,965.8333333333334,175.66666666666666,26.0,3.0,0.0,1.0,0.0,3,10,12,3,9,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,9.333333333333334,8.666666666666666,2.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,1.0,2.0,1.6666666666666667,3.3333333333333335,7.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,6.333333333333333,9.0,8.333333333333334,9.333333333333334,19.0,31.666666666666668,47.0,38.0,34.666666666666664,45.333333333333336,51.833333333333336,43.333333333333336,8.666666666666666,2.6666666666666665,6.666666666666667,1.6666666666666667,2.5,5.5,4.166666666666667,8.833333333333334,22.333333333333332,11.666666666666666,10.333333333333334,3.3333333333333335,19.0,27.333333333333332,32.5,38.5,63.833333333333336,118.16666666666667,156.83333333333334,134.16666666666666,146.66666666666666,10.333333333333334,5.333333333333333,6.0,2.3333333333333335,1.0,2.0,0.6666666666666666,1.0,2.0,1.6666666666666667,3.0,5.0,2.0,2.0,1.3333333333333333,4.666666666666667,7.333333333333333,7.0,8.0,17.666666666666668,23.333333333333332,36.0,28.333333333333332,27.333333333333332,6.666666666666667,7.0,5.0,2.3333333333333335,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,5.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,5.0,6.666666666666667,7.0,7.0,11.0,13.0,14.333333333333334,14.0,12.0,189.0,73.0,672.3333333333334,293.5,153.33333333333334,52.0,25.0,20.666666666666668,249.0,13.0,914.0,51.833333333333336,195.33333333333334,10.0,26.0,7.666666666666667
Ibis budget Strasbourg Centre République,2024,9,262.0,965.8333333333334,175.66666666666666,26.0,3.0,0.0,1.0,0.0,3,10,12,3,9,262.0,0.0,0.0,965.8333333333334,0.0,0.0,205.33333333333334,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,24.333333333333332,77.0,0.0,0.0,160.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.5,245.0,0.0,0.0,553.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,58.333333333333336,0.0,0.0,125.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,9.333333333333334,8.666666666666666,2.6666666666666665,1.0,2.3333333333333335,0.6666666666666666,1.0,2.0,1.6666666666666667,3.3333333333333335,7.0,2.3333333333333335,2.3333333333333335,1.3333333333333333,6.333333333333333,9.0,8.333333333333334,9.333333333333334,19.0,31.666666666666668,47.0,38.0,34.666666666666664,45.333333333333336,51.833333333333336,43.333333333333336,8.666666666666666,2.6666666666666665,6.666666666666667,1.6666666666666667,2.5,5.5,4.166666666666667,8.833333333333334,22.333333333333332,11.666666666666666,10.333333333333334,3.3333333333333335,19.0,27.333333333333332,32.5,38.5,63.833333333333336,118.16666666666667,156.83333333333334,134.16666666666666,146.66666666666666,10.333333333333334,5.333333333333333,6.0,2.3333333333333335,1.0,2.0,0.6666666666666666,1.0,2.0,1.6666666666666667,3.0,5.0,2.0,2.0,1.3333333333333333,4.666666666666667,7.333333333333333,7.0,8.0,17.666666666666668,23.333333333333332,36.0,28.333333333333332,27.333333333333332,6.666666666666667,7.0,5.0,2.3333333333333335,1.0,2.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.6666666666666667,3.0,5.0,1.6666666666666667,2.3333333333333335,1.3333333333333333,5.0,6.666666666666667,7.0,7.0,11.0,13.0,14.333333333333334,14.0,12.0,189.0,73.0,672.3333333333334,293.5,153.33333333333334,52.0,25.0,20.666666666666668,249.0,13.0,914.0,51.833333333333336,195.33333333333334,10.0,26.0,7.666666666666667
Ibis budget Strasbourg Centre République,2024,10,151.0,618.5,99.0,22.0,3.0,0.0,1.0,0.0,3,10,12,3,9,151.0,0.0,0.0,618.5,0.0,0.0,112.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,39.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.5,138.5,0.0,0.0,337.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,12.0,8.0,4.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,6.0,8.0,6.0,8.0,12.0,19.0,21.0,11.0,12.0,38.0,110.5,41.5,10.5,5.5,8.5,0.0,0.0,3.0,5.0,3.0,5.0,15.0,3.0,0.0,23.0,26.0,20.5,28.0,44.0,76.5,73.5,42.5,36.0,7.0,5.0,4.0,4.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,6.0,5.0,7.0,12.0,12.0,15.0,8.0,10.0,4.0,7.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,6.0,5.0,5.0,8.0,10.0,9.0,10.0,8.0,106.0,45.0,379.5,239.0,83.0,29.0,21.0,18.0,151.0,0.0,618.5,0.0,112.0,0.0,22.0,0.0
Ibis budget Strasbourg Centre République,2024,11,252.0,943.5,173.0,29.0,3.0,0.0,1.0,0.0,3,10,12,3,9,252.0,0.0,0.0,943.5,0.0,0.0,210.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,91.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,274.0,0.0,0.0,404.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,73.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,14.0,0.0,0.0,0.0,10.0,10.0,9.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,5.0,12.0,0.0,4.0,1.0,0.0,4.0,10.0,7.0,20.0,28.0,42.0,37.0,45.0,48.0,30.0,36.0,3.0,2.5,6.0,0.0,5.0,5.0,0.0,13.0,44.5,0.0,23.0,2.5,0.0,10.0,53.0,30.0,79.0,122.0,147.0,137.0,147.0,9.0,7.0,8.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,7.0,0.0,3.0,1.0,0.0,4.0,9.0,7.0,20.0,22.0,36.0,26.0,40.0,6.0,8.0,7.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,5.0,9.0,0.0,4.0,1.0,0.0,4.0,8.0,7.0,14.0,13.0,18.0,15.0,17.0,182.0,70.0,680.0,263.5,157.0,53.0,27.0,22.0,233.0,19.0,873.5,70.0,194.0,16.0,29.0,12.0
Ibis budget Strasbourg Centre République,2024,12,383.0,1335.5,255.0,27.0,3.0,0.0,1.0,0.0,3,10,12,3,9,383.0,0.0,0.0,1335.5,0.0,0.0,294.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,101.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,322.5,0.0,0.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,76.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,6.0,9.0,3.0,0.0,2.0,2.0,1.0,3.0,3.0,4.0,7.0,6.0,2.0,3.0,13.0,15.0,9.0,13.0,25.0,48.0,78.0,66.0,47.0,50.0,15.0,52.5,12.5,0.0,5.5,5.0,2.5,8.5,7.5,10.5,17.5,20.0,5.0,7.5,34.0,46.0,24.0,57.5,68.5,156.0,250.0,223.0,257.0,15.0,4.0,6.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,4.0,6.0,5.0,2.0,3.0,10.0,12.0,7.0,10.0,21.0,36.0,57.0,51.0,32.0,10.0,6.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,10.0,10.0,8.0,9.0,11.0,16.0,16.0,17.0,11.0,279.0,104.0,957.5,378.0,220.0,74.0,27.0,22.0,363.0,20.0,1250.0,85.5,280.0,14.0,27.0,11.0
